confidence,fixture_id,judge,judge_model_family,llm_won,marker,order,pair_id,plan_a_score,plan_b_score,preferred,rationale,record_id,run,self_family_match,source_model_family,winner_role
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0212,4,3,plan_a,Plan A has clear session descriptions.,pair_0212__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0212,4,5,plan_b,Plan B emphasizes more consistent long runs.,pair_0212__qwen_14b_judge__r00__AB,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,explanation_quality,AB,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0212,4,3,plan_a,Plan A manages load more effectively.,pair_0212__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0212,5,4,plan_a,Plan A has better overall coherence.,pair_0212__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0212,5,3,plan_a,Plan A includes varied and purposeful sessions.,pair_0212__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,readiness_alignment,AB,pair_0212,4,3,plan_a,Plan A aligns better with readiness constraints.,pair_0212__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,recovery_safety,AB,pair_0212,4,3,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,training_specificity,AB,pair_0212,4,5,plan_b,Plan B focuses more on endurance and specificity.,pair_0212__qwen_14b_judge__r00__AB,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0212,4,3,plan_a,Plan A has clear session descriptions.,pair_0212__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0212,4,5,plan_b,Plan B emphasizes more consistent long runs.,pair_0212__qwen_14b_judge__r01__AB,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,explanation_quality,AB,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0212,4,3,plan_a,Plan A manages load more effectively.,pair_0212__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0212,5,4,plan_a,Plan A has better overall coherence.,pair_0212__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0212,5,3,plan_a,Plan A includes varied and purposeful sessions.,pair_0212__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,readiness_alignment,AB,pair_0212,4,3,plan_a,Plan A aligns better with readiness constraints.,pair_0212__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,recovery_safety,AB,pair_0212,4,3,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r01__AB,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,training_specificity,AB,pair_0212,4,5,plan_b,Plan B focuses more on endurance and specificity.,pair_0212__qwen_14b_judge__r01__AB,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0212,4,4,tie,Both plans are clear and actionable.,pair_0212__qwen_14b_judge__r01__BA,1,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0212,5,4,plan_a,Plan A has more consistent long runs.,pair_0212__qwen_14b_judge__r01__BA,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,BA,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r01__BA,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,load_progression,BA,pair_0212,4,3,plan_a,Plan A manages weekly volume more effectively.,pair_0212__qwen_14b_judge__r01__BA,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0212,5,4,plan_a,Plan A has better overall session coherence.,pair_0212__qwen_14b_judge__r01__BA,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,BA,pair_0212,3,4,plan_b,Plan B includes more varied and specific quality sessions.,pair_0212__qwen_14b_judge__r01__BA,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,BA,pair_0212,4,3,plan_a,Plan A aligns better with typical recovery constraints.,pair_0212__qwen_14b_judge__r01__BA,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0212,5,4,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r01__BA,1,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,BA,pair_0212,4,5,plan_b,Plan B is more specific to trail-running demands.,pair_0212__qwen_14b_judge__r01__BA,1,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0212,4,3,plan_a,Plan A has clear session descriptions.,pair_0212__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0212,4,5,plan_b,Plan B emphasizes more consistent long runs.,pair_0212__qwen_14b_judge__r02__AB,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,explanation_quality,AB,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0212,4,3,plan_a,Plan A manages load more effectively.,pair_0212__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0212,5,4,plan_a,Plan A has better overall coherence.,pair_0212__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0212,5,3,plan_a,Plan A includes varied and purposeful sessions.,pair_0212__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,readiness_alignment,AB,pair_0212,4,3,plan_a,Plan A aligns better with readiness constraints.,pair_0212__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,recovery_safety,AB,pair_0212,4,3,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r02__AB,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,training_specificity,AB,pair_0212,4,5,plan_b,Plan B focuses more on endurance and specificity.,pair_0212__qwen_14b_judge__r02__AB,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0212,4,4,tie,Both plans are clear and actionable.,pair_0212__qwen_14b_judge__r02__BA,2,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0212,5,4,plan_a,Plan A has more consistent long runs.,pair_0212__qwen_14b_judge__r02__BA,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,BA,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r02__BA,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,load_progression,BA,pair_0212,4,3,plan_a,Plan A manages weekly volume more effectively.,pair_0212__qwen_14b_judge__r02__BA,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0212,5,4,plan_a,Plan A has better overall session coherence.,pair_0212__qwen_14b_judge__r02__BA,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,BA,pair_0212,3,4,plan_b,Plan B includes more varied and specific quality sessions.,pair_0212__qwen_14b_judge__r02__BA,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,BA,pair_0212,4,3,plan_a,Plan A aligns better with typical recovery constraints.,pair_0212__qwen_14b_judge__r02__BA,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0212,5,4,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r02__BA,2,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,BA,pair_0212,4,5,plan_b,Plan B is more specific to trail-running demands.,pair_0212__qwen_14b_judge__r02__BA,2,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0212,4,4,tie,Both plans are clear and actionable.,pair_0212__qwen_14b_judge__r03__BA,3,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0212,5,4,plan_a,Plan A has more consistent long runs.,pair_0212__qwen_14b_judge__r03__BA,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,BA,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r03__BA,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,load_progression,BA,pair_0212,4,3,plan_a,Plan A manages weekly volume more effectively.,pair_0212__qwen_14b_judge__r03__BA,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0212,5,4,plan_a,Plan A has better overall session coherence.,pair_0212__qwen_14b_judge__r03__BA,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,BA,pair_0212,3,4,plan_b,Plan B includes more varied and specific quality sessions.,pair_0212__qwen_14b_judge__r03__BA,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,BA,pair_0212,4,3,plan_a,Plan A aligns better with typical recovery constraints.,pair_0212__qwen_14b_judge__r03__BA,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0212,5,4,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r03__BA,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,BA,pair_0212,4,5,plan_b,Plan B is more specific to trail-running demands.,pair_0212__qwen_14b_judge__r03__BA,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0212,4,3,plan_a,Plan A has clear session descriptions.,pair_0212__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0212,4,5,plan_b,Plan B emphasizes more consistent long runs.,pair_0212__qwen_14b_judge__r03__AB,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,explanation_quality,AB,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0212,4,3,plan_a,Plan A manages load more effectively.,pair_0212__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0212,5,4,plan_a,Plan A has better overall coherence.,pair_0212__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0212,5,3,plan_a,Plan A includes varied and purposeful sessions.,pair_0212__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,readiness_alignment,AB,pair_0212,4,3,plan_a,Plan A aligns better with readiness constraints.,pair_0212__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,recovery_safety,AB,pair_0212,4,3,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r03__AB,3,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,training_specificity,AB,pair_0212,4,5,plan_b,Plan B focuses more on endurance and specificity.,pair_0212__qwen_14b_judge__r03__AB,3,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0212,4,4,tie,Both plans are clear and actionable.,pair_0212__qwen_14b_judge__r04__BA,4,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0212,5,4,plan_a,Plan A has more consistent long runs.,pair_0212__qwen_14b_judge__r04__BA,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,explanation_quality,BA,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r04__BA,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,load_progression,BA,pair_0212,4,3,plan_a,Plan A manages weekly volume more effectively.,pair_0212__qwen_14b_judge__r04__BA,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0212,5,4,plan_a,Plan A has better overall session coherence.,pair_0212__qwen_14b_judge__r04__BA,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,BA,pair_0212,3,4,plan_b,Plan B includes more varied and specific quality sessions.,pair_0212__qwen_14b_judge__r04__BA,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,BA,pair_0212,4,3,plan_a,Plan A aligns better with typical recovery constraints.,pair_0212__qwen_14b_judge__r04__BA,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0212,5,4,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r04__BA,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,BA,pair_0212,4,5,plan_b,Plan B is more specific to trail-running demands.,pair_0212__qwen_14b_judge__r04__BA,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0212,4,3,plan_a,Plan A has clear session descriptions.,pair_0212__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0212,4,5,plan_b,Plan B emphasizes more consistent long runs.,pair_0212__qwen_14b_judge__r04__AB,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,explanation_quality,AB,pair_0212,4,3,plan_a,Plan A provides clearer purpose summaries.,pair_0212__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0212,4,3,plan_a,Plan A manages load more effectively.,pair_0212__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0212,5,4,plan_a,Plan A has better overall coherence.,pair_0212__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0212,5,3,plan_a,Plan A includes varied and purposeful sessions.,pair_0212__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,readiness_alignment,AB,pair_0212,4,3,plan_a,Plan A aligns better with readiness constraints.,pair_0212__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,recovery_safety,AB,pair_0212,4,3,plan_a,Plan A places rest days more strategically.,pair_0212__qwen_14b_judge__r04__AB,4,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,training_specificity,AB,pair_0212,4,5,plan_b,Plan B focuses more on endurance and specificity.,pair_0212__qwen_14b_judge__r04__AB,4,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,clarity_actionability,AB,pair_0213,4,3,plan_a,Plan A is clearer and more actionable.,pair_0213__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,AB,pair_0213,3,4,plan_b,Plan B has more consistent easy runs.,pair_0213__qwen_14b_judge__r00__AB,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,explanation_quality,AB,pair_0213,4,3,plan_a,Plan A provides better rationale for sessions.,pair_0213__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,load_progression,AB,pair_0213,4,3,plan_a,Plan A manages load progression better.,pair_0213__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,plan_coherence,AB,pair_0213,4,3,plan_a,Plan A is more coherent in weekly structure.,pair_0213__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,AB,pair_0213,4,3,plan_a,Plan A has better designed quality sessions.,pair_0213__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,AB,pair_0213,3,4,plan_b,Plan B aligns better with recovery constraints.,pair_0213__qwen_14b_judge__r00__AB,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,AB,pair_0213,3,4,plan_b,Plan B places rest days more effectively.,pair_0213__qwen_14b_judge__r00__AB,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,training_specificity,AB,pair_0213,4,3,plan_a,Plan A is more specific to trail running.,pair_0213__qwen_14b_judge__r00__AB,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,clarity_actionability,BA,pair_0213,4,4,tie,Both plans are clear and actionable.,pair_0213__qwen_14b_judge__r00__BA,0,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,endurance_development,BA,pair_0213,5,4,plan_a,Plan A has more consistent easy runs and a longer run.,pair_0213__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,,explanation_quality,BA,pair_0213,4,4,tie,Both plans provide reasonable explanations.,pair_0213__qwen_14b_judge__r00__BA,0,False,gemma,tie
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,load_progression,BA,pair_0213,4,3,plan_a,Plan A avoids excessive load.,pair_0213__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,plan_coherence,BA,pair_0213,5,4,plan_a,Plan A has better overall coherence.,pair_0213__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,True,quality_session_design,BA,pair_0213,3,4,plan_b,Plan B includes varied quality sessions.,pair_0213__qwen_14b_judge__r00__BA,0,False,gemma,llm
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,readiness_alignment,BA,pair_0213,4,3,plan_a,Plan A aligns better with readiness constraints.,pair_0213__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
1.0,ab_A4__r_high__rc_low__ph_peak,qwen_14b_judge,qwen,False,recovery_safety,BA,pair_0213,5,4,plan_a,Plan A places rest days more safely.,pair_0213__qwen_14b_judge__r00__BA,0,False,gemma,programmatic
