category,fixture_id,judge,judge_model_family,marker,pair_id,run,self_family_match,source_model_family
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0231,3,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0231,3,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0231,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0231,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0231,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0231,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0231,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0231,3,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0231,3,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0231,4,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0231,4,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0231,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0231,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0231,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0231,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0231,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0231,4,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0231,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0232,0,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0232,0,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0232,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0232,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0232,0,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0232,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0232,0,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0232,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0232,0,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0232,1,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0232,1,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0232,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0232,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0232,1,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0232,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0232,1,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0232,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0232,1,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0232,2,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0232,2,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0232,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0232,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0232,2,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0232,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0232,2,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0232,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0232,2,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0232,3,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0232,3,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0232,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0232,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0232,3,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0232,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0232,3,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0232,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0232,3,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0232,4,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0232,4,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0232,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0232,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0232,4,False,gemma
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0232,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0232,4,False,gemma
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0232,4,False,gemma
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0232,4,False,gemma
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0233,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0233,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0233,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0233,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0233,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0233,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0233,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0233,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0233,0,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0233,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0233,1,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0233,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0233,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0233,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0233,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0233,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0233,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0233,1,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0233,2,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0233,2,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0233,2,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0233,2,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0233,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0233,2,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0233,2,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0233,2,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0233,2,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0233,3,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0233,3,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0233,3,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0233,3,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0233,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0233,3,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0233,3,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0233,3,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0233,3,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0233,4,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0233,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0233,4,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0233,4,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0233,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0233,4,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0233,4,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0233,4,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0233,4,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0234,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0234,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0234,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0234,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0234,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0234,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0234,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0234,0,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0234,0,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0234,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0234,1,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0234,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0234,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0234,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0234,1,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0234,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0234,1,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0234,1,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0234,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0234,2,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0234,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0234,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0234,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0234,2,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0234,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0234,2,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0234,2,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0234,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0234,3,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0234,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0234,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0234,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0234,3,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0234,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0234,3,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0234,3,True,qwen
consistent_tie,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0234,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0234,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0234,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0234,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0234,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0234,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0234,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0234,4,True,qwen
position_consistent_plan_a,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0234,4,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0235,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0235,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0235,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,load_progression,pair_0235,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,plan_coherence,pair_0235,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,quality_session_design,pair_0235,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,readiness_alignment,pair_0235,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,recovery_safety,pair_0235,0,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,training_specificity,pair_0235,0,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,clarity_actionability,pair_0235,1,True,qwen
source_consistent_programmatic,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,endurance_development,pair_0235,1,True,qwen
other_inconsistent,ab_A4__r_low__rc_high__ph_peak,qwen_14b_judge,qwen,explanation_quality,pair_0235,1,True,qwen
